class,class_conf,bbox_xywh
[0.],[0.92658728],"[array([302.86282349, 234.2088623 , 583.621521  , 468.41772461])]"
[0.],[0.91410661],"[array([304.64486694, 234.05807495, 582.46954346, 468.1161499 ])]"
[0.],[0.91328764],"[array([304.91674805, 234.07928467, 580.20202637, 468.15856934])]"
[0.],[0.91357142],"[array([304.65682983, 234.22065735, 580.26397705, 468.4413147 ])]"
[0.],[0.84819096],"[array([306.01400757, 234.81082153, 580.0256958 , 469.62164307])]"
[0.],[0.91902256],"[array([309.78387451, 234.36981201, 572.58459473, 468.73962402])]"
[0.],[0.92483503],"[array([312.30654907, 234.66670227, 570.22161865, 469.33340454])]"
[0.],[0.93723273],"[array([314.52258301, 234.86637878, 569.32849121, 469.73275757])]"
[0.],[0.93628299],"[array([315.2414856 , 234.95187378, 569.66595459, 469.90374756])]"
[0.],[0.92468429],"[array([315.74151611, 234.83448792, 571.19519043, 469.66897583])]"
[0.],[0.92624611],"[array([311.21707153, 235.38877869, 582.19952393, 470.77755737])]"
[0.],[0.92119801],"[array([310.40911865, 235.82048035, 587.37316895, 471.64096069])]"
[0.],[0.90401894],"[array([312.6131897 , 235.25376892, 593.96490479, 470.04678345])]"
[0.],[0.92686045],"[array([315.17926025, 235.22583008, 589.62023926, 470.1751709 ])]"
[0.],[0.93116796],"[array([317.98236084, 235.57643127, 584.91552734, 471.04476929])]"
[0.],[0.91997719],"[array([318.30044556, 235.66184998, 584.987854  , 471.22763062])]"
[0.],[0.93160933],"[array([321.38690186, 235.60362244, 580.59912109, 471.20724487])]"
[0.],[0.9267267],"[array([327.86230469, 235.6703949 , 573.23876953, 471.34078979])]"
[0.],[0.929456],"[array([327.33935547, 235.89485168, 575.24047852, 471.78970337])]"
[0.],[0.92356825],"[array([331.83761597, 236.28726196, 571.91119385, 472.17358398])]"
[0.],[0.92146951],"[array([334.8157959 , 236.25151062, 569.96044922, 471.52523804])]"
[0.],[0.9059146],"[array([335.84796143, 236.203125  , 570.58227539, 471.74462891])]"
[0.],[0.90872157],"[array([333.77331543, 236.04818726, 574.53259277, 471.00701904])]"
[0.],[0.89363635],"[array([336.93844604, 236.08128357, 566.88494873, 471.45803833])]"
[0.],[0.89405483],"[array([338.36108398, 236.82060242, 563.45703125, 472.92044067])]"
[0.],[0.86595321],"[array([338.46582031, 237.02807617, 563.54443359, 473.71807861])]"
[0.],[0.87344849],"[array([337.90377808, 236.86935425, 562.25689697, 473.36688232])]"
[0.],[0.87748122],"[array([337.97293091, 236.71911621, 561.22613525, 473.20965576])]"
[0.],[0.85588259],"[array([336.3767395 , 236.75769043, 562.6227417 , 472.61749268])]"
[0.],[0.84838349],"[array([328.47525024, 236.3137207 , 574.60162354, 471.63031006])]"
[0.],[0.89000481],"[array([325.39355469, 236.20114136, 578.28491211, 471.22253418])]"
[0.],[0.88611382],"[array([328.39147949, 236.57719421, 572.54968262, 471.88485718])]"
[0.],[0.89965141],"[array([327.93222046, 236.62718201, 571.13519287, 471.78292847])]"
[0.],[0.88479257],"[array([328.38293457, 236.52674866, 569.9510498 , 471.69589233])]"
[0.],[0.89637154],"[array([325.29992676, 236.96269226, 573.79833984, 471.69192505])]"
[0.],[0.91814423],"[array([324.17633057, 236.28587341, 572.25146484, 471.06802368])]"
[0.],[0.91999769],"[array([314.32089233, 236.72790527, 588.3336792 , 471.78839111])]"
[0.],[0.90998089],"[array([315.06643677, 236.92788696, 582.63873291, 472.3347168 ])]"
[0.],[0.90989077],"[array([316.0032959 , 237.09793091, 579.72070312, 472.48608398])]"
[0.],[0.89782739],"[array([318.90167236, 236.62466431, 574.84448242, 471.89093018])]"
[0.],[0.88401496],"[array([318.64187622, 236.56564331, 579.79766846, 471.63366699])]"
[0.],[0.90407723],"[array([310.70123291, 236.97758484, 587.71020508, 471.9024353 ])]"
[0.],[0.88334972],"[array([309.54266357, 237.59292603, 588.81872559, 472.47650146])]"
[0.],[0.89068729],"[array([310.42697144, 237.34872437, 591.52642822, 472.35864258])]"
[0.],[0.90060335],"[array([309.29455566, 237.40493774, 589.37231445, 472.77429199])]"
[0.],[0.90038055],"[array([309.865448  , 237.34333801, 588.66925049, 472.6690979 ])]"
[0.],[0.89464641],"[array([307.43948364, 237.44639587, 591.12408447, 472.44100952])]"
[0.],[0.89108688],"[array([305.32489014, 237.31550598, 594.51855469, 471.53347778])]"
[0.],[0.88194895],"[array([304.67999268, 237.1469574 , 594.69995117, 471.0664978 ])]"
[0.],[0.83123273],"[array([302.56832886, 237.14736938, 595.58526611, 471.23620605])]"
[0.],[0.90297031],"[array([302.14712524, 236.3596344 , 593.80828857, 470.04745483])]"
[0.],[0.87100136],"[array([300.62142944, 236.0161438 , 593.39788818, 471.22064209])]"
[0.],[0.89250273],"[array([300.54910278, 235.87640381, 593.21136475, 470.33642578])]"
[0.],[0.88993269],"[array([299.82931519, 235.88774109, 591.83966064, 469.76565552])]"
[0.],[0.91044509],"[array([300.11242676, 236.21522522, 590.66589355, 470.26535034])]"
[ 0. 13.],[0.91100216 0.30687138],"[array([300.19061279, 236.31889343, 588.90380859, 470.19851685])
 array([360.44018555, 269.23220825, 715.26318359, 396.43902588])]"
[ 0. 13.],[0.89702547 0.2949867 ],"[array([299.84347534, 236.48957825, 590.81817627, 470.59860229])
 array([359.73083496, 272.73297119, 714.77148438, 389.73480225])]"
[ 0. 13.],[0.90125263 0.21589205],"[array([299.60693359, 236.48210144, 591.78979492, 470.4671936 ])
 array([358.94314575, 265.0083313 , 713.1206665 , 404.89578247])]"
[ 0. 13.],[0.88546038 0.13777468],"[array([299.18597412, 236.48171997, 592.89208984, 470.22961426])
 array([356.5178833 , 255.31326294, 707.54980469, 423.42266846])]"
[0.],[0.88136709],"[array([298.98214722, 236.93455505, 592.52386475, 471.02658081])]"
[0.],[0.9215275],"[array([299.15490723, 236.44685364, 592.20812988, 470.58224487])]"
[0.],[0.92680538],"[array([299.60137939, 236.63110352, 593.0177002 , 471.14874268])]"
[0.],[0.91608],"[array([300.23739624, 236.59011841, 593.38092041, 470.54071045])]"
[0.],[0.92164814],"[array([299.53640747, 237.04260254, 592.18145752, 471.42687988])]"
[0.],[0.9145366],"[array([300.21868896, 236.59832764, 597.28369141, 469.88092041])]"
[0.],[0.91114753],"[array([300.08480835, 237.24034119, 595.74554443, 471.21304321])]"
[0.],[0.87351495],"[array([300.83789062, 237.13093567, 593.19445801, 473.09634399])]"
[0.],[0.87872607],"[array([301.74224854, 237.10229492, 590.75439453, 473.37420654])]"
[ 0. 13.],[0.87106901 0.30901453],"[array([300.33422852, 237.0004425 , 596.59570312, 473.21939087])
 array([357.92376709, 270.77990723, 711.47290039, 394.41488647])]"
[ 0. 13.],[0.84424508 0.15938076],"[array([301.01757812, 237.04780579, 599.38305664, 472.02218628])
 array([356.54388428, 270.90853882, 708.41748047, 393.87402344])]"
[ 0. 13.],[0.87795621 0.10333867],"[array([298.85647583, 237.03009033, 596.34161377, 472.30535889])
 array([355.29284668, 260.88876343, 708.23156738, 413.66015625])]"
[0.],[0.87807417],"[array([300.15524292, 236.9916687 , 598.84454346, 472.43878174])]"
[ 0. 13.],[0.89867449 0.2863144 ],"[array([299.70526123, 236.88180542, 599.41052246, 472.38787842])
 array([356.82540894, 264.60491943, 710.70220947, 407.6986084 ])]"
[ 0. 13.],[0.8929286  0.39275068],"[array([299.66540527, 237.16957092, 599.33081055, 472.94046021])
 array([359.71014404, 263.01916504, 715.34338379, 411.50396729])]"
[ 0. 13.],[0.89246893 0.41801026],"[array([299.08181763, 236.77453613, 598.10516357, 472.11407471])
 array([360.70797729, 250.68513489, 716.59918213, 436.56387329])]"
[ 0. 13.],[0.89306951 0.41630366],"[array([297.31729126, 237.13320923, 594.63458252, 473.2467041 ])
 array([360.61639404, 249.30116272, 716.734375  , 440.32705688])]"
[ 0. 13.],[0.86530364 0.31534278],"[array([299.34402466, 236.93522644, 598.56634521, 471.6222229 ])
 array([361.0411377 , 246.81968689, 716.71374512, 444.71798706])]"
[ 0. 13.],[0.89382774 0.33720353],"[array([298.20666504, 236.97592163, 594.39208984, 472.18902588])
 array([361.02227783, 250.83573914, 717.08911133, 436.40621948])]"
[ 0. 13.],[0.87012529 0.37696126],"[array([297.20263672, 236.46469116, 591.4519043 , 471.97039795])
 array([360.93313599, 253.74710083, 718.00970459, 430.58660889])]"
[ 0. 13.],[0.86978066 0.37824041],"[array([297.88504028, 236.66546631, 592.06365967, 470.68011475])
 array([360.91348267, 247.94436646, 718.17303467, 441.17211914])]"
[ 0. 13.],[0.86195976 0.26956588],"[array([322.32342529, 236.77502441, 563.04260254, 470.95373535])
 array([360.35552979, 241.11529541, 718.43481445, 456.50085449])]"
[ 0. 13.],[0.88846916 0.39202854],"[array([335.04376221, 238.12382507, 558.05090332, 472.22335815])
 array([360.86178589, 242.22599792, 718.27642822, 453.35214233])]"
[ 0. 13.],[0.8900432  0.46349874],"[array([318.38174438, 238.17538452, 595.45489502, 473.29370117])
 array([361.21865845, 244.66378784, 717.56268311, 448.04052734])]"
[ 0. 13.],[0.83823848 0.48772106],"[array([317.96374512, 238.15466309, 620.58435059, 473.18804932])
 array([356.75958252, 247.68467712, 709.39001465, 442.98928833])]"
[ 0. 13.],[0.88679892 0.51650351],"[array([321.57757568, 237.88920593, 637.44238281, 471.60494995])
 array([354.35437012, 267.89068604, 704.9675293 , 404.15368652])]"
[ 0. 13. 24.],[0.87652665 0.34029827 0.44668183],"[array([324.03518677, 237.3624115 , 642.29705811, 469.78823853])
 array([355.97836304, 278.88864136, 708.67767334, 383.95947266])
 array([674.66210938, 339.27670288,  90.16766357, 269.74273682])]"
[ 0. 13. 24.],[0.86026108 0.41622579 0.43563935],"[array([324.05563354, 237.02073669, 646.40472412, 469.42294312])
 array([356.86227417, 286.76901245, 709.55389404, 367.87738037])
 array([675.54846191, 339.71234131,  88.31591797, 269.45031738])]"
[ 0. 13. 24.],[0.90327728 0.42821217 0.3392036 ],"[array([324.18862915, 236.69874573, 648.3772583 , 469.2852478 ])
 array([356.13476562, 292.55761719, 708.59753418, 357.69311523])
 array([675.01873779, 339.93939209,  88.67871094, 269.25527954])]"
[ 0. 13. 24.],[0.89905131 0.33132315 0.2574335 ],"[array([324.10473633, 235.97502136, 648.20947266, 469.07815552])
 array([356.08609009, 271.2338562 , 707.01116943, 398.39477539])
 array([675.1907959 , 339.98162842,  88.77313232, 268.85375977])]"
[ 0. 13.],[0.89322382 0.17342788],"[array([323.77841187, 236.74867249, 647.55682373, 467.83059692])
 array([355.78622437, 260.23739624, 706.11480713, 417.96685791])]"
[ 0. 13.],[0.8466168  0.25730783],"[array([321.69268799, 236.43589783, 640.93530273, 469.48245239])
 array([357.87042236, 266.63342285, 708.71154785, 404.73168945])]"
[ 0. 13. 24.],[0.89378446 0.29417992 0.37329933],"[array([317.38510132, 236.44477844, 632.21600342, 469.16598511])
 array([357.6980896 , 292.0211792 , 710.05450439, 356.76501465])
 array([672.54833984, 341.65316772,  94.01580811, 265.90289307])]"
[ 0. 13. 24.],[0.87272227 0.29002085 0.39284828],"[array([315.73406982, 236.39317322, 628.1920166 , 470.04342651])
 array([357.48855591, 275.35641479, 709.69500732, 389.53887939])
 array([672.22723389, 343.9881897 ,  94.38122559, 261.36688232])]"
[ 0. 13. 24.],[0.82426697 0.18341309 0.32563424],"[array([318.81155396, 236.71565247, 634.36358643, 470.00827026])
 array([356.57870483, 253.07543945, 709.09442139, 432.65899658])
 array([671.26538086, 344.15890503,  96.78985596, 260.47540283])]"
[ 0. 13. 24.],[0.83127058 0.18113515 0.28456843],"[array([320.19110107, 236.18763733, 636.83337402, 470.33035278])
 array([356.38137817, 244.06803894, 708.8114624 , 449.20315552])
 array([671.11694336, 343.11550903,  97.6340332 , 260.70928955])]"
[ 0. 13. 27.],[0.85901511 0.16443004 0.13852812],"[array([321.63021851, 236.11761475, 637.89129639, 470.75292969])
 array([357.47061157, 248.96231079, 709.23126221, 439.47454834])
 array([672.20703125, 344.96487427,  95.58587646, 259.29522705])]"
[ 0. 13. 24.],[0.83241218 0.19841038 0.16279516],"[array([321.52627563, 235.71362305, 639.89373779, 471.42724609])
 array([357.23373413, 246.21530151, 709.31829834, 443.91766357])
 array([672.84631348, 344.87722778,  94.21520996, 258.68945312])]"
[ 0. 13. 27.],[0.86149335 0.36826259 0.35717919],"[array([322.96969604, 236.06391907, 639.62359619, 471.228302  ])
 array([357.83071899, 269.57580566, 708.28509521, 399.09915161])
 array([674.56195068, 346.08999634,  90.87609863, 257.75427246])]"
[ 0. 13. 24.],[0.84923899 0.20454611 0.15365852],"[array([324.3097229 , 237.08708191, 640.47613525, 471.80484009])
 array([358.20227051, 254.60072327, 707.42089844, 430.85147095])
 array([675.85784912, 347.89672852,  88.28430176, 256.41659546])]"
[ 0. 13. 24.],[0.78010303 0.23621973 0.23927522],"[array([326.98934937, 237.56799316, 646.60430908, 472.23272705])
 array([356.48980713, 246.63623047, 704.55822754, 447.50665283])
 array([676.07287598, 348.97918701,  87.85424805, 254.10346985])]"
[ 0. 13. 24.],[0.76737171 0.2158211  0.23463163],"[array([327.39480591, 236.67420959, 651.17816162, 472.1612854 ])
 array([355.15966797, 241.30299377, 706.48754883, 455.6590271 ])
 array([675.31091309, 347.98638916,  89.23754883, 253.39958191])]"
[ 0. 13.],[0.84856462 0.14009154],"[array([328.87963867, 236.83274841, 651.19274902, 472.50436401])
 array([357.9074707 , 238.50279236, 708.53173828, 462.3835144 ])]"
[14.  0.],[0.43175125 0.29265967],"[array([333.42605591, 237.99201965, 657.53582764, 475.33676147])
 array([345.11050415, 237.94709778, 680.03057861, 473.96316528])]"
[14.  0.],[0.51137775 0.50170726],"[array([334.22570801, 237.01934814, 658.91650391, 469.6373291 ])
 array([335.49468994, 236.13319397, 662.20703125, 470.75106812])]"
[14.  0.],[0.55082989 0.57852858],"[array([337.60586548, 236.9173584 , 664.52935791, 464.77148438])
 array([332.70925903, 236.33561707, 655.60198975, 468.74026489])]"
[14.  0.],[0.40503567 0.53513032],"[array([349.93606567, 237.79716492, 695.67242432, 469.46212769])
 array([333.92410278, 236.43400574, 664.65875244, 471.78756714])]"
[14.  0.],[0.51584476 0.44943085],"[array([349.96466064, 236.81117249, 699.92932129, 471.81521606])
 array([335.62854004, 236.08351135, 671.25708008, 472.16702271])]"
[ 0. 67.],[0.76944923 0.13949572],"[array([344.96417236, 237.18260193, 689.46765137, 471.53109741])
 array([216.51399231, 425.08966064, 171.62637329, 100.69903564])]"
[ 0. 17. 16.],[0.23076864 0.20578542 0.20254168],"[array([332.08691406, 236.30722046, 661.07873535, 471.80999756])
 array([345.28601074, 235.01748657, 689.05456543, 466.66790771])
 array([334.89825439, 236.13851929, 666.36120605, 468.45721436])]"
[0.],[0.88798606],"[array([336.31460571, 237.35508728, 666.45513916, 467.25814819])]"
[0.],[0.40429437],"[array([338.90270996, 235.97920227, 660.88366699, 468.52871704])]"
[15.],[0.35072666],"[array([350.86169434, 235.65795898, 657.96191406, 463.39135742])]"
[16.],[0.33020392],"[array([348.62030029, 236.25871277, 656.29333496, 466.43197632])]"
[0.],[0.36661655],"[array([397.99606323, 239.13900757, 580.60162354, 455.70935059])]"
[0.],[0.38136613],"[array([387.21948242, 235.13787842, 608.3671875 , 458.96899414])]"
[16.],[0.77241886],"[array([393.55703735, 230.85272217, 610.23687744, 460.86755371])]"
[16.],[0.78394872],"[array([402.17675781, 230.23431396, 610.81152344, 460.46862793])]"
[16.],[0.73496008],"[array([412.81393433, 231.74809265, 601.21026611, 463.4961853 ])]"
[16.],[0.7847591],"[array([411.00680542, 234.7124939 , 603.71673584, 469.42498779])]"
[0.],[0.85587174],"[array([425.09405518, 235.58421326, 589.81188965, 471.16842651])]"
[0.],[0.74991208],"[array([435.92980957, 237.24478149, 568.14038086, 474.48956299])]"
[0.],[0.55138123],"[array([447.51275635, 238.67687988, 544.9744873 , 477.35375977])]"
[0.],[0.62127155],"[array([453.34429932, 237.60821533, 533.31140137, 475.21643066])]"
[0.],[0.72321266],"[array([467.04559326, 237.88883972, 505.90884399, 475.77767944])]"
[0.],[0.78332216],"[array([465.85873413, 238.050354  , 503.62213135, 471.96282959])]"
[0.],[0.87789124],"[array([477.34249878, 237.16841125, 482.34893799, 474.33682251])]"
[ 0. 67.],[0.72920203 0.5790357 ],"[array([488.39703369, 244.17002869, 458.35681152, 457.21749878])
 array([231.68228149, 461.22131348, 157.19122314,  35.71740723])]"
[0.],[0.91001385],"[array([487.02600098, 239.74841309, 462.30355835, 464.33691406])]"
[0.],[0.80004627],"[array([492.49920654, 237.5982666 , 451.9468689 , 467.07122803])]"
[0.],[0.86594355],"[array([499.56695557, 236.86880493, 440.86611938, 471.70007324])]"
[ 0. 25.],[0.84991282 0.41197464],"[array([501.18170166, 236.73161316, 433.77658081, 470.15231323])
 array([450.66394043,  86.82522583, 356.98803711, 170.87280273])]"
[ 0. 25.],[0.82273877 0.26651758],"[array([506.05349731, 236.79554749, 425.29681396, 470.58505249])
 array([456.50408936,  85.49737549, 360.55380249, 170.2489624 ])]"
[ 0. 25.],[0.78332299 0.35016766],"[array([518.73291016, 237.12008667, 398.38565063, 469.46368408])
 array([463.56512451,  86.17017365, 363.08798218, 171.69999695])]"
[ 0. 25.],[0.75123066 0.27880663],"[array([528.74761963, 236.85261536, 378.93569946, 468.76132202])
 array([471.6362915 ,  86.72062683, 376.59347534, 173.44125366])]"
[ 0. 25.],[0.75276965 0.14320882],"[array([511.45861816, 236.81646729, 411.77426147, 469.74584961])
 array([473.94049072,  87.04574585, 385.66738892, 173.32434082])]"
[0.],[0.70315427],"[array([503.31420898, 237.20144653, 426.32058716, 470.66918945])]"
[0.],[0.66143662],"[array([500.55541992, 237.13606262, 433.38024902, 470.93484497])]"
[0.],[0.84275162],"[array([495.39105225, 237.34202576, 443.02731323, 470.16635132])]"
[0.],[0.66372776],"[array([490.37481689, 236.68400574, 451.32046509, 467.5541687 ])]"
[0.],[0.79128575],"[array([487.17486572, 236.52938843, 456.84988403, 468.14068604])]"
[0.],[0.53516519],"[array([483.05160522, 236.12736511, 464.67803955, 466.80703735])]"
[0.],[0.85541677],"[array([480.49627686, 235.21424866, 470.521698  , 467.52780151])]"
[0.],[0.81649566],"[array([481.62130737, 236.16104126, 472.22344971, 469.27984619])]"
[0.],[0.69405085],"[array([478.05725098, 235.65861511, 477.76477051, 467.94747925])]"
[0.],[0.65134883],"[array([474.88806152, 236.42515564, 484.39208984, 469.06692505])]"
[0.],[0.73099685],"[array([470.65142822, 236.71594238, 493.77819824, 469.19909668])]"
[0.],[0.65339291],"[array([469.01504517, 238.52278137, 497.371521  , 471.25442505])]"
[0.],[0.6567564],"[array([466.7505188 , 237.85243225, 500.5289917 , 471.1477356 ])]"
[0.],[0.73714304],"[array([468.23065186, 237.56942749, 500.53405762, 471.95001221])]"
[0.],[0.7333709],"[array([465.75808716, 238.67024231, 503.02496338, 471.88302612])]"
[0.],[0.75554425],"[array([463.86288452, 238.24040222, 506.79302979, 470.51852417])]"
[0.],[0.76152486],"[array([462.13031006, 237.51292419, 512.09375   , 470.08303833])]"
[0.],[0.78835571],"[array([460.05447388, 237.06436157, 517.82171631, 470.23681641])]"
[0.],[0.73246926],"[array([457.90249634, 237.95933533, 523.17559814, 472.29446411])]"
[0.],[0.79720306],"[array([457.68292236, 238.90789795, 524.32434082, 473.57904053])]"
[0.],[0.7863999],"[array([457.45236206, 239.34751892, 524.81585693, 474.19454956])]"
[0.],[0.82811749],"[array([456.83532715, 238.82122803, 525.29589844, 473.86016846])]"
[0.],[0.87824267],"[array([456.46200562, 238.11096191, 525.41424561, 473.34509277])]"
[0.],[0.87652498],"[array([456.15753174, 237.03369141, 525.76391602, 472.70666504])]"
[0.],[0.79996234],"[array([455.96966553, 237.09510803, 526.7109375 , 473.16452026])]"
[0.],[0.86703271],"[array([456.06588745, 237.65278625, 526.66375732, 472.34231567])]"
[0.],[0.8636803],"[array([455.84313965, 235.73571777, 527.15600586, 470.83831787])]"
[0.],[0.89782298],"[array([455.2845459 , 235.92604065, 528.87731934, 471.32852173])]"
[0.],[0.92089498],"[array([454.72045898, 236.26475525, 529.31555176, 471.55752563])]"
[0.],[0.92935526],"[array([454.61730957, 236.93818665, 529.74609375, 471.69448853])]"
[0.],[0.9228273],"[array([454.27410889, 237.67826843, 530.06506348, 472.62265015])]"
[0.],[0.91876709],"[array([454.35797119, 238.37280273, 529.93408203, 471.89508057])]"
[0.],[0.90098757],"[array([453.97363281, 238.26052856, 530.31335449, 472.23657227])]"
[0.],[0.93061298],"[array([453.75622559, 238.02259827, 530.59851074, 472.76803589])]"
[0.],[0.87910497],"[array([453.79382324, 238.21867371, 530.29467773, 472.70535278])]"
[0.],[0.918392],"[array([453.53338623, 238.29039001, 530.94006348, 473.17855835])]"
[ 0. 13.],[0.90702194 0.37424248],"[array([453.2461853 , 237.9317627 , 531.37091064, 472.7668457 ])
 array([359.36859131, 234.19377136, 715.03076172, 465.62783813])]"
[ 0. 13.],[0.90791982 0.21967603],"[array([453.97192383, 238.26913452, 529.91674805, 471.89831543])
 array([359.93753052, 235.58848572, 715.54974365, 467.08200073])]"
[ 0. 13.],[0.91962969 0.19995958],"[array([453.73742676, 237.66879272, 530.14025879, 473.01550293])
 array([359.14447021, 235.76197815, 714.56384277, 468.1647644 ])]"
[ 0. 13.],[0.92576271 0.16515681],"[array([452.14837646, 237.48321533, 531.84143066, 474.96643066])
 array([359.27490234, 236.42414856, 714.45861816, 468.2638855 ])]"
[ 0. 13.],[0.93015516 0.4278703 ],"[array([451.0949707 , 238.76501465, 533.25231934, 476.36273193])
 array([358.40316772, 235.37419128, 714.0413208 , 464.91384888])]"
[ 0. 13.],[0.9330231  0.23492157],"[array([449.83236694, 239.85594177, 534.88299561, 476.35812378])
 array([358.85998535, 235.85623169, 714.58105469, 465.70007324])]"
[ 0. 13.],[0.92981058 0.21205662],"[array([447.76763916, 238.48660278, 538.34313965, 473.24713135])
 array([356.48510742, 226.96569824, 710.98364258, 448.27008057])]"
[ 0. 13.],[0.92246753 0.14868861],"[array([448.29388428, 238.33607483, 540.10864258, 472.10049438])
 array([357.07888794, 228.55223083, 710.91363525, 451.53262329])]"
[ 0. 13.],[0.92431849 0.12589139],"[array([445.80349731, 238.67340088, 541.97003174, 473.13372803])
 array([357.04302979, 232.17654419, 712.91235352, 459.80255127])]"
[ 0. 13.],[0.9373135 0.1047933],"[array([444.02764893, 238.86753845, 544.98718262, 472.66256714])
 array([357.46685791, 235.28269958, 714.27246094, 466.7762146 ])]"
[ 0. 13.],[0.92304611 0.16833547],"[array([442.48513794, 238.99943542, 549.16375732, 472.67398071])
 array([357.12213135, 234.87818909, 713.81921387, 465.66744995])]"
[3. 3. 3.],[0.20683429 0.19312048 0.10287004],"[array([ 92.40008545, 377.26757812, 183.92196655, 187.7718811 ])
 array([448.89056396, 302.74591064, 459.2527771 , 334.51687622])
 array([343.53439331, 303.2713623 , 681.13970947, 337.64291382])]"
[0. 0. 0.],[0.30904612 0.23168409 0.10444708],"[array([285.33053589, 151.01864624, 569.18682861, 299.40338135])
 array([ 99.32728577, 150.70487976, 198.11010742, 299.03189087])
 array([370.06930542, 238.55154419, 688.29278564, 473.46520996])]"
[0.],[0.41994458],"[array([291.83908081, 151.00735474, 536.42572021, 302.01470947])]"
[0.],[0.41638884],"[array([259.28991699, 151.43652344, 508.32333374, 302.73181152])]"
[0. 0.],[0.42314631 0.37815386],"[array([243.22546387, 152.71426392, 486.45092773, 304.38049316])
 array([ 98.72425079, 150.72059631, 197.20735168, 301.30184937])]"
[0. 0.],[0.63278919 0.34985512],"[array([237.97531128, 151.41085815, 475.95062256, 301.88970947])
 array([ 96.1441803 , 149.28611755, 192.2883606 , 297.14700317])]"
[0. 0.],[0.66286212 0.36837775],"[array([236.49911499, 150.82371521, 472.99822998, 299.84909058])
 array([ 94.6074295 , 148.69650269, 188.91581726, 296.3326416 ])]"
[0. 0.],[0.69379926 0.31886864],"[array([236.1184082 , 150.53237915, 472.23681641, 299.14013672])
 array([ 93.67287445, 148.52680969, 186.82487488, 296.30752563])]"
[0. 0.],[0.69263834 0.33569902],"[array([235.68574524, 150.8059082 , 471.37149048, 300.09277344])
 array([ 93.5201416 , 148.62091064, 186.3208313 , 296.41369629])]"
[0. 0.],[0.72691792 0.32610837],"[array([236.09065247, 150.37461853, 472.18130493, 298.28921509])
 array([ 93.86346436, 148.36174011, 187.02160645, 296.06332397])]"
[0. 0.],[0.69750184 0.34516153],"[array([237.03643799, 150.24351501, 474.07287598, 298.42098999])
 array([ 94.24037933, 148.32614136, 187.63639832, 295.87786865])]"
[0. 0.],[0.63873482 0.32555321],"[array([237.20344543, 150.34088135, 474.40689087, 299.31396484])
 array([ 94.52618408, 148.70246887, 188.08248901, 296.63150024])]"
[0. 0.],[0.65550464 0.41038212],"[array([237.49472046, 150.41955566, 474.98944092, 299.88452148])
 array([ 94.09954834, 148.32286072, 187.3861084 , 295.89212036])]"
[0. 0.],[0.60512495 0.32954428],"[array([240.28817749, 148.94395447, 480.57635498, 296.87667847])
 array([ 94.5877533 , 148.81159973, 188.36065674, 296.79611206])]"
[0. 0.],[0.62912625 0.37164357],"[array([238.71368408, 149.94743347, 477.42736816, 299.14944458])
 array([ 94.73282623, 148.86863708, 188.72190857, 297.32791138])]"
[0. 0.],[0.6080128  0.35941508],"[array([241.26895142, 148.2828064 , 482.53790283, 296.26159668])
 array([ 94.96839142, 148.51756287, 189.35762024, 297.03512573])]"
[0. 0.],[0.56424624 0.4059552 ],"[array([242.27746582, 147.92633057, 484.55493164, 295.50518799])
 array([ 95.04216766, 148.70730591, 189.50120544, 297.18518066])]"
[0. 0.],[0.62977928 0.41673315],"[array([239.95158386, 149.31259155, 479.90316772, 297.77166748])
 array([ 95.13312531, 148.79832458, 189.70176697, 297.51480103])]"
[0. 0.],[0.59332842 0.36413196],"[array([241.77278137, 148.71865845, 483.54556274, 296.80444336])
 array([ 95.64341736, 149.30223083, 190.59692383, 298.28903198])]"
[0. 0.],[0.5848996  0.31269673],"[array([243.45864868, 148.52680969, 486.91729736, 296.78274536])
 array([ 95.58402252, 149.37382507, 190.37068176, 298.21255493])]"
[0. 0.],[0.60598797 0.30817172],"[array([243.784729  , 148.45614624, 487.56945801, 296.66876221])
 array([ 95.44367981, 149.40666199, 190.33624268, 298.05984497])]"
[ 0.  0. 40.],[0.57341248 0.25090697 0.30714872],"[array([244.07417297, 148.82055664, 488.14834595, 297.33428955])
 array([ 95.84102631, 150.13386536, 190.89451599, 299.39804077])
 array([381.12039185, 297.18417358, 310.15814209, 319.99536133])]"
[ 0.  0. 40.],[0.63295853 0.3254593  0.17127754],"[array([243.76618958, 148.51263428, 487.53237915, 296.65997314])
 array([ 95.48739624, 149.63702393, 190.77728271, 298.24053955])
 array([381.56472778, 298.06332397, 308.12445068, 320.42089844])]"
[ 0.  0. 40.],[0.65273088 0.3238456  0.24546634],"[array([243.286026  , 148.18904114, 486.572052  , 296.21969604])
 array([ 95.09992218, 149.28433228, 189.77818298, 297.78643799])
 array([380.66793823, 298.00445557, 309.92779541, 320.41992188])]"
[ 0.  0. 40.],[0.71891248 0.34486598 0.16177946],"[array([242.8296051 , 147.85527039, 485.65921021, 295.71054077])
 array([ 94.79409027, 148.71153259, 189.38789368, 297.20095825])
 array([381.628479  , 298.79885864, 308.40316772, 322.94628906])]"
[ 0.  0. 40.],[0.65610141 0.37086791 0.12785077],"[array([242.90263367, 147.98492432, 485.80526733, 295.90869141])
 array([ 94.64378357, 148.89839172, 188.99847412, 297.16195679])
 array([381.66680908, 298.9385376 , 308.0838623 , 323.480896  ])]"
